"Scaffold"	"Start"	"End"	"Prop_TEs"
"Ca_s18__12"	16300001	16400000	0.09481
"Ca_s18__12"	16400001	16500000	0.06827
"Ca_s18__12"	16500001	16600000	0.03449
"Ca_s18__12"	16600001	16700000	0.12608
"Ca_s18__12"	16700001	16800000	0.1657
"Ca_s18__12"	16800001	16900000	0.13056
"Ca_s18__12"	16900001	17000000	0.09819
"Ca_s18__12"	17000001	17100000	0.08602
"Ca_s18__12"	17100001	17200000	0.20679
"Ca_s18__12"	17200001	17300000	0.07291
"Ca_s18__12"	17300001	17400000	0.12784
"Ca_s18__12"	17400001	17500000	0.1622
"Ca_s18__12"	17500001	17600000	0.11572
"Ca_s18__12"	17600001	17700000	0.20716
"Ca_s18__12"	17700001	17800000	0.15095
"Ca_s18__12"	17800001	17900000	0.2223
"Ca_s18__12"	17900001	18000000	0.12891
"Ca_s18__12"	18000001	18100000	0.13839
"Ca_s18__12"	18100001	18200000	0.09765
"Ca_s18__12"	18200001	18300000	0.17288
"Ca_s18__12"	18300001	18400000	0.12369
"Ca_s18__12"	18400001	18500000	0.1007
"Ca_s18__12"	18500001	18600000	0.05715
"Ca_s18__12"	18600001	18700000	0.08523
"Ca_s18__12"	18700001	18800000	0.08128
"Ca_s18__12"	18800001	18900000	0.11219
"Ca_s18__12"	18900001	19000000	0.16491
"Ca_s18__12"	19000001	19100000	0.11693
"Ca_s18__12"	19100001	19200000	0.12765
"Ca_s18__12"	19200001	19300000	0.08626
"Ca_s18__12"	19300001	19400000	0.05138
"Ca_s18__12"	19400001	19500000	0.08085
"Ca_s18__12"	19500001	19600000	0.04418
"Ca_s18__12"	19600001	19700000	0.08064
"Ca_s18__12"	19700001	19800000	0.05042
"Ca_s18__12"	19800001	19900000	0.02823
"Ca_s18__12"	19900001	20000000	0.08718
"Ca_s18__12"	20000001	20100000	0.09668
"Ca_s18__12"	20100001	20200000	0.07829
"Ca_s18__12"	20200001	20300000	0.07468
"Ca_s18__12"	20300001	20400000	0.07749
"Ca_s18__12"	20400001	20500000	0.10298
"Ca_s18__12"	20500001	20600000	0.1174
"Ca_s18__12"	20600001	20700000	0.1254
"Ca_s18__12"	20700001	20800000	0.09402
"Ca_s18__12"	20800001	20900000	0.06255
"Ca_s18__12"	20900001	21000000	0.0815
"Ca_s18__12"	21000001	21100000	0.11485
"Ca_s18__12"	21100001	21200000	0.12274
"Ca_s18__12"	21200001	21300000	0.16343
"Ca_s18__12"	21300001	21400000	0.09764
"Ca_s18__12"	21400001	21500000	0.10476
"Ca_s18__12"	21500001	21600000	0.09345
"Ca_s18__12"	21600001	21700000	0.05434
"Ca_s18__12"	21700001	21800000	0.09064
"Ca_s18__12"	21800001	21900000	0.05067
"Ca_s18__12"	21900001	22000000	0.09291
"Ca_s18__12"	22000001	22100000	0.07386
"Ca_s18__12"	22100001	22200000	0.0678
"Ca_s18__12"	22200001	22300000	0.04182
"Ca_s18__12"	22300001	22400000	0.04702
"Ca_s18__12"	22400001	22500000	0.13011
"Ca_s18__12"	22500001	22600000	0.12921
"Ca_s18__12"	22600001	22700000	0.20429
"Ca_s18__12"	22700001	22800000	0.15319
"Ca_s18__12"	22800001	22900000	0.18745
"Ca_s18__12"	22900001	23000000	0.17078
"Ca_s18__12"	23000001	23100000	0.22119
"Ca_s18__12"	23100001	23200000	0.17134
"Ca_s18__12"	23200001	23300000	0.12824
"Ca_s18__12"	23300001	23400000	0.10305
"Ca_s18__12"	23400001	23500000	0.06855
"Ca_s18__12"	23500001	23600000	0.05919
"Ca_s18__12"	23600001	23700000	0.07512
"Ca_s18__12"	23700001	23800000	0.05576
"Ca_s18__12"	23800001	23900000	0.05347
"Ca_s18__12"	23900001	24000000	0.43672
"Ca_s18__12"	24000001	24100000	0.23278
"Ca_s18__12"	24100001	24200000	0.17021
"Ca_s18__12"	24200001	24300000	0.19205
"Ca_s18__12"	24300001	24400000	0.19489
"Ca_s18__12"	24400001	24500000	0.1724
"Ca_s18__12"	24500001	24600000	0.28621
"Ca_s18__12"	24600001	24700000	0.28645
"Ca_s18__12"	24700001	24800000	0.3087
"Ca_s18__12"	24800001	24900000	0.35336
"Ca_s18__12"	24900001	25000000	0.3454
"Ca_s18__12"	25000001	25100000	0.37073
"Ca_s18__12"	25100001	25200000	0.40334
"Ca_s18__12"	25200001	25300000	0.38272
"Ca_s18__12"	25300001	25400000	0.38605
"Ca_s18__12"	25400001	25500000	0.36493
"Ca_s18__12"	25500001	25600000	0.44128
"Ca_s18__12"	25600001	25700000	0.40955
"Ca_s18__12"	25700001	25800000	0.2973
"Ca_s18__12"	25800001	25900000	0.38164
"Ca_s18__12"	25900001	26000000	0.35196
"Ca_s18__12"	26000001	26100000	0.40516
"Ca_s18__12"	26100001	26200000	0.4086
"Ca_s18__12"	26200001	26300000	0.42143
"Ca_s18__12"	26300001	26400000	0.34168
"Ca_s18__12"	26400001	26500000	0.32559
"Ca_s18__12"	26500001	26600000	0.30396
"Ca_s18__12"	26600001	26700000	0.28267
"Ca_s18__12"	26700001	26800000	0.32044
"Ca_s18__12"	26800001	26900000	0.2694
"Ca_s18__12"	26900001	27000000	0.41895
"Ca_s18__12"	27000001	27100000	0.28741
"Ca_s18__12"	27100001	27200000	0.34947
"Ca_s18__12"	27200001	27300000	0.33337
"Ca_s18__12"	27300001	27400000	0.18962
"Ca_s18__12"	27400001	27500000	0.13312
"Ca_s18__12"	27500001	27600000	0.05617
"Ca_s18__12"	27600001	27700000	0.04944
"Ca_s18__12"	27700001	27800000	0.09584
"Ca_s18__12"	27800001	27900000	0.17217
"Ca_s18__12"	27900001	28000000	0.30517
"Ca_s18__12"	28000001	28100000	0.3868
"Ca_s18__12"	28100001	28200000	0.36202
"Ca_s18__12"	28200001	28300000	0.29577
"Ca_s18__12"	28300001	28400000	0.42363
"Ca_s18__12"	28400001	28500000	0.31114
"Ca_s18__12"	28500001	28600000	0.08248
"Ca_s18__12"	28600001	28700000	0.17459
"Ca_s18__12"	28700001	28800000	0.16092
"Ca_s18__12"	28800001	28900000	0.1089
"Ca_s21__13"	1	100000	0.14873
"Ca_s21__13"	100001	200000	0.11582
"Ca_s21__13"	200001	300000	0.14202
"Ca_s21__13"	300001	400000	0.25847
"Ca_s21__13"	400001	500000	0.3893
"Ca_s21__13"	500001	600000	0.19547
"Ca_s21__13"	600001	700000	0.16965
"Ca_s21__13"	700001	800000	0.27705
"Ca_s21__13"	800001	900000	0.18914
"Ca_s21__13"	900001	1000000	0.10638
"Ca_s21__13"	1000001	1100000	0.12007
"Ca_s21__13"	1100001	1200000	0.10085
"Ca_s21__13"	1200001	1300000	0.09959
"Ca_s21__13"	1300001	1400000	0.15639
"Ca_s21__13"	1400001	1500000	0.15799
"Ca_s21__13"	1500001	1600000	0.19363
"Ca_s21__13"	1600001	1700000	0.15633
"Ca_s21__13"	1700001	1800000	0.15765
"Ca_s21__13"	1800001	1900000	0.12341
"Ca_s21__13"	1900001	2000000	0.07068
"Ca_s21__13"	2000001	2100000	0.10745
"Ca_s21__13"	2100001	2200000	0.11707
"Ca_s21__13"	2200001	2300000	0.15298
"Ca_s21__13"	2300001	2400000	0.06073
"Ca_s21__13"	2400001	2500000	0.05701
"Ca_s21__13"	2500001	2600000	0.05931
"Ca_s21__13"	2600001	2700000	0.14157
"Ca_s21__13"	2700001	2800000	0.18726
"Ca_s21__13"	2800001	2900000	0.08825
"Ca_s21__13"	2900001	3000000	0.10901
"Ca_s21__13"	3000001	3100000	0.13149
"Ca_s21__13"	3100001	3200000	0.08047
"Ca_s21__13"	3200001	3300000	0.12422
"Ca_s21__13"	3300001	3400000	0.1119
"Ca_s21__13"	3400001	3500000	0.10217
"Ca_s21__13"	3500001	3600000	0.04853
"Ca_s21__13"	3600001	3700000	0.10881
"Ca_s21__13"	3700001	3800000	0.10177
"Ca_s21__13"	3800001	3900000	0.08935
"Ca_s21__13"	3900001	4000000	0.17727
"Ca_s21__13"	4000001	4100000	0.12843
"Ca_s21__13"	4100001	4200000	0.14125
"Ca_s21__13"	4200001	4300000	0.10883
"Ca_s21__13"	4300001	4400000	0.14529
"Ca_s21__13"	4400001	4500000	0.19594
"Ca_s21__13"	4500001	4600000	0.15602
"Ca_s21__13"	4600001	4700000	0.12527
"Ca_s21__13"	4700001	4800000	0.26727
"Ca_s21__13"	4800001	4900000	0.26407
"Ca_s21__13"	4900001	5000000	0.22644
"Ca_s21__13"	5000001	5100000	0.29602
"Ca_s21__13"	5100001	5200000	0.25674
"Ca_s21__13"	5200001	5300000	0.13287
"Ca_s21__13"	5300001	5400000	0.29716
"Ca_s21__13"	5400001	5500000	0.27774
"Ca_s21__13"	5500001	5600000	0.23853
"Ca_s21__13"	5600001	5700000	0.16714
"Ca_s21__13"	5700001	5800000	0.14312
"Ca_s21__13"	5800001	5900000	0.08099
"Ca_s21__13"	5900001	6000000	0.04551
"Ca_s21__13"	6000001	6100000	0.08002
"Ca_s21__13"	6100001	6200000	0.13942
"Ca_s21__13"	6200001	6300000	0.18225
"Ca_s21__13"	6300001	6400000	0.15833
"Ca_s21__13"	6400001	6500000	0.13548
"Ca_s21__13"	6500001	6600000	0.08824
"Ca_s21__13"	6600001	6700000	0.14482
"Ca_s21__13"	6700001	6800000	0.10169
"Ca_s21__13"	6800001	6900000	0.06574
"Ca_s21__13"	6900001	7000000	0.06841
"Ca_s21__13"	7000001	7100000	0.05865
"Ca_s21__13"	7100001	7200000	0.06315
"Ca_s21__13"	7200001	7300000	0.07054
"Ca_s21__13"	7300001	7400000	0.07001
"Ca_s21__13"	7400001	7500000	0.07262
"Ca_s21__13"	7500001	7600000	0.04585
"Ca_s21__13"	7600001	7700000	0.14302
"Ca_s21__13"	7700001	7800000	0.08097
"Ca_s21__13"	7800001	7900000	0.09002
"Ca_s21__13"	7900001	8000000	0.05181
"Ca_s21__13"	8000001	8100000	0.04699
"Ca_s21__13"	8100001	8200000	0.06328
"Ca_s21__13"	8200001	8300000	0.04215
"Ca_s21__13"	8300001	8400000	0.07981
"Ca_s21__13"	8400001	8500000	0.12072
"Ca_s21__13"	8500001	8600000	0.10755
"Ca_s21__13"	8600001	8700000	0.07448
"Ca_s21__13"	8700001	8800000	0.10772
"Ca_s21__13"	8800001	8900000	0.12724
"Ca_s21__13"	8900001	9000000	0.13683
"Ca_s21__13"	9000001	9100000	0.08695
"Ca_s21__13"	9100001	9200000	0.09513
"Ca_s21__13"	9200001	9300000	0.09799
"Ca_s21__13"	9300001	9400000	0.04646
"Ca_s21__13"	9400001	9500000	0.08163
"Ca_s21__13"	9500001	9600000	0.11162
"Ca_s21__13"	9600001	9700000	0.06613
"Ca_s21__13"	9700001	9800000	0.096
"Ca_s21__13"	9800001	9900000	0.15693
"Ca_s21__13"	9900001	10000000	0.15425
"Ca_s21__13"	10000001	10100000	0.14074
"Ca_s21__13"	10100001	10200000	0.04349
"Ca_s21__13"	10200001	10300000	0.04164
"Ca_s21__13"	10300001	10400000	0.04489
"Ca_s21__13"	10400001	10500000	0.11507
"Ca_s21__13"	10500001	10600000	0.09256
"Ca_s21__13"	10600001	10700000	0.10923
"Ca_s21__13"	10700001	10800000	0.08529
"Ca_s21__13"	10800001	10900000	0.10851
"Ca_s21__13"	10900001	11000000	0.08819
"Ca_s21__13"	11000001	11100000	0.06447
"Ca_s21__13"	11100001	11200000	0.06387
"Ca_s21__13"	11200001	11300000	0.08677
"Ca_s21__13"	11300001	11400000	0.10609
"Ca_s21__13"	11400001	11500000	0.09144
"Ca_s21__13"	11500001	11600000	0.07099
"Ca_s21__13"	11600001	11700000	0.0672
"Ca_s21__13"	11700001	11800000	0.07102
"Ca_s21__13"	11800001	11900000	0.10816
"Ca_s21__13"	11900001	12000000	0.13872
"Ca_s21__13"	12000001	12100000	0.13719
"Ca_s21__13"	12100001	12200000	0.07106
"Ca_s21__13"	12200001	12300000	0.05715
"Ca_s21__13"	12300001	12400000	0.06626
"Ca_s21__13"	12400001	12500000	0.09513
"Ca_s21__13"	12500001	12600000	0.20182
"Ca_s21__13"	12600001	12700000	0.33907
"Ca_s21__13"	12700001	12800000	0.28785
"Ca_s21__13"	12800001	12900000	0.3115
"Ca_s21__13"	12900001	13000000	0.37488
"Ca_s21__13"	13000001	13100000	0.42564
"Ca_s21__13"	13100001	13200000	0.41711
"Ca_s21__13"	13200001	13300000	0.31663
"Ca_s21__13"	13300001	13400000	0.33469
"Ca_s21__13"	13400001	13500000	0.4036
"Ca_s21__13"	13500001	13600000	0.32773
"Ca_s21__13"	13600001	13700000	0.20363
"Ca_s21__13"	13700001	13800000	0.20902
"Ca_s21__13"	13800001	13900000	0.19199
"Ca_s21__13"	13900001	14000000	0.21166
"Ca_s21__13"	14000001	14100000	0.15613
"Ca_s21__13"	14100001	14200000	0.08148
"Ca_s21__13"	14200001	14300000	0.11074
"Ca_s21__13"	14300001	14400000	0.15204
"Ca_s21__13"	14400001	14500000	0.08375
"Ca_s21__13"	14500001	14600000	0.13374
"Ca_s21__13"	14600001	14700000	0.09698
"Ca_s21__13"	14700001	14800000	0.08038
"Ca_s21__13"	14800001	14900000	0.08898
"Ca_s21__13"	14900001	15000000	0.06879
"Ca_s21__13"	15000001	15100000	0.10199
"Ca_s21__13"	15100001	15200000	0.13303
"Ca_s21__13"	15200001	15300000	0.07993
"Ca_s21__13"	15300001	15400000	0.12864
"Ca_s21__13"	15400001	15500000	0.05718
"Ca_s21__13"	15500001	15600000	0.1272
"Ca_s21__13"	15600001	15700000	0.08683
"Ca_s21__13"	15700001	15800000	0.07234
"Ca_s21__13"	15800001	15900000	0.05086
"Ca_s21__13"	15900001	16000000	0.092
"Ca_s21__13"	16000001	16100000	0.13023
"Ca_s21__13"	16100001	16200000	0.14129
"Ca_s21__13"	16200001	16300000	0.12422
"Ca_s21__13"	16300001	16400000	0.12733
"Ca_s21__13"	16400001	16500000	0.1298
"Ca_s21__13"	16500001	16600000	0.14191
"Ca_s21__13"	16600001	16700000	0.1809
"Ca_s21__13"	16700001	16800000	0.10495
"Ca_s21__13"	16800001	16900000	0.11312
"Ca_s21__13"	16900001	17000000	0.13598
"Ca_s21__13"	17000001	17100000	0.10561
"Ca_s21__13"	17100001	17200000	0.10792
"Ca_s21__13"	17200001	17300000	0.08141
"Ca_s21__13"	17300001	17400000	0.06004
"Ca_s21__13"	17400001	17500000	0.15751
"Ca_s21__13"	17500001	17600000	0.07404
"Ca_s21__13"	17600001	17700000	0.1169
"Ca_s21__13"	17700001	17800000	0.17264
"Ca_s21__13"	17800001	17900000	0.25183
"Ca_s21__13"	17900001	18000000	0.24912
"Ca_s21__13"	18000001	18100000	0.26766
"Ca_s21__13"	18100001	18200000	0.31397
"Ca_s21__13"	18200001	18300000	0.27746
"Ca_s21__13"	18300001	18400000	0.30575
"Ca_s21__13"	18400001	18500000	0.28226
"Ca_s21__13"	18500001	18600000	0.24085
"Ca_s21__13"	18600001	18700000	0.24466
"Ca_s21__13"	18700001	18800000	0.3042
"Ca_s21__13"	18800001	18900000	0.37363
"Ca_s21__13"	18900001	19000000	0.33464
"Ca_s21__13"	19000001	19100000	0.3658
"Ca_s21__13"	19100001	19200000	0.40402
"Ca_s21__13"	19200001	19300000	0.30752
"Ca_s21__13"	19300001	19400000	0.2893
"Ca_s21__13"	19400001	19500000	0.25682
"Ca_s21__13"	19500001	19600000	0.31083
"Ca_s21__13"	19600001	19700000	0.29784
"Ca_s21__13"	19700001	19800000	0.22072
"Ca_s21__13"	19800001	19900000	0.36562
"Ca_s21__13"	19900001	20000000	0.42955
"Ca_s21__13"	20000001	20100000	0.45489
"Ca_s21__13"	20100001	20200000	0.49952
"Ca_s21__13"	20200001	20300000	0.39482
"Ca_s21__13"	20300001	20400000	0.42598
"Ca_s21__13"	20400001	20500000	0.28611
"Ca_s21__13"	20500001	20600000	0.07018
"Ca_s21__13"	20600001	20700000	0.12024
"Ca_s21__13"	20700001	20800000	0.12771
"Ca_s21__13"	20800001	20900000	0.15907
"Ca_s21__13"	20900001	21000000	0.43972
"Ca_s21__13"	21000001	21100000	0.5142
"Ca_s21__13"	21100001	21200000	0.11123
"Ca_s21__13"	21200001	21300000	0.33275
"Ca_s21__13"	21300001	21400000	0.3344
"Ca_s21__13"	21400001	21500000	0.27826
"Ca_s21__13"	21500001	21600000	0.3287
"Ca_s21__13"	21600001	21700000	0.50395
"Ca_s21__13"	21700001	21800000	0.19891
"Ca_s21__13"	21800001	21900000	0.47026
"Ca_s21__13"	21900001	22000000	0.34997
"Ca_s21__13"	22000001	22100000	0.30536
"Ca_s21__13"	22100001	22200000	0.30484
"Ca_s21__13"	22200001	22300000	0.60315
"Ca_s21__13"	22300001	22400000	0.51068
"Ca_s21__13"	22400001	22500000	0.05688
"Ca_s21__13"	22500001	22600000	0.12387
"Ca_s21__13"	22600001	22700000	0.17185
"Ca_s21__13"	22700001	22800000	0.2043
"Ca_s21__13"	22800001	22900000	0.16594
"Ca_s21__13"	22900001	23000000	0.34446
"Ca_s21__13"	23000001	23100000	0.36045
"Ca_s21__13"	23100001	23200000	0.09976
"Ca_s21__13"	23200001	23300000	0.24225
"Ca_s21__13"	23300001	23400000	0.21462
"Ca_s21__13"	23400001	23500000	0.08499
"Ca_s21__13"	23500001	23600000	0.14479
"Ca_s21__13"	23600001	23700000	0.12638
"Ca_s21__13"	23700001	23800000	0.0676
"Ca_s21__13"	23800001	23900000	0.11502
"Ca_s21__13"	23900001	24000000	0.18883
"Ca_s25__14"	1	100000	0.17733
"Ca_s25__14"	100001	200000	0.1764
"Ca_s25__14"	200001	300000	0.26191
"Ca_s25__14"	300001	400000	0.28233
"Ca_s25__14"	400001	500000	0.18295
"Ca_s25__14"	500001	600000	0.15007
"Ca_s25__14"	600001	700000	0.32264
"Ca_s25__14"	700001	800000	0.22026
"Ca_s25__14"	800001	900000	0.30454
"Ca_s25__14"	900001	1000000	0.32118
"Ca_s25__14"	1000001	1100000	0.34343
"Ca_s25__14"	1100001	1200000	0.25443
"Ca_s25__14"	1200001	1300000	0.23065
"Ca_s25__14"	1300001	1400000	0.2701
"Ca_s25__14"	1400001	1500000	0.33169
"Ca_s25__14"	1500001	1600000	0.25117
"Ca_s25__14"	1600001	1700000	0.2567
"Ca_s25__14"	1700001	1800000	0.26718
"Ca_s25__14"	1800001	1900000	0.31642
"Ca_s25__14"	1900001	2000000	0.35304
"Ca_s25__14"	2000001	2100000	0.30721
"Ca_s25__14"	2100001	2200000	0.21174
"Ca_s25__14"	2200001	2300000	0.1586
"Ca_s25__14"	2300001	2400000	0.12503
"Ca_s25__14"	2400001	2500000	0.19804
"Ca_s25__14"	2500001	2600000	0.14264
"Ca_s25__14"	2600001	2700000	0.14972
"Ca_s25__14"	2700001	2800000	0.15354
"Ca_s25__14"	2800001	2900000	0.09206
"Ca_s25__14"	2900001	3000000	0.14459
"Ca_s25__14"	3000001	3100000	0.11948
"Ca_s25__14"	3100001	3200000	0.12472
"Ca_s25__14"	3200001	3300000	0.17004
"Ca_s25__14"	3300001	3400000	0.29714
"Ca_s25__14"	3400001	3500000	0.23132
"Ca_s25__14"	3500001	3600000	0.16107
"Ca_s25__14"	3600001	3700000	0.08135
"Ca_s25__14"	3700001	3800000	0.09216
"Ca_s25__14"	3800001	3900000	0.13428
"Ca_s25__14"	3900001	4000000	0.17401
"Ca_s25__14"	4000001	4100000	0.1615
"Ca_s25__14"	4100001	4200000	0.13636
"Ca_s25__14"	4200001	4300000	0.19195
"Ca_s25__14"	4300001	4400000	0.21439
"Ca_s25__14"	4400001	4500000	0.19095
"Ca_s25__14"	4500001	4600000	0.13941
"Ca_s25__14"	4600001	4700000	0.14444
"Ca_s25__14"	4700001	4800000	0.09717
"Ca_s25__14"	4800001	4900000	0.1244
"Ca_s25__14"	4900001	5000000	0.10121
"Ca_s25__14"	5000001	5100000	0.11667
"Ca_s25__14"	5100001	5200000	0.16642
"Ca_s25__14"	5200001	5300000	0.19813
"Ca_s25__14"	5300001	5400000	0.17789
"Ca_s25__14"	5400001	5500000	0.17341
"Ca_s25__14"	5500001	5600000	0.2014
"Ca_s25__14"	5600001	5700000	0.17944
"Ca_s25__14"	5700001	5800000	0.13451
"Ca_s25__14"	5800001	5900000	0.14752
"Ca_s25__14"	5900001	6000000	0.16819
"Ca_s25__14"	6000001	6100000	0.11676
"Ca_s25__14"	6100001	6200000	0.22559
"Ca_s25__14"	6200001	6300000	0.25263
"Ca_s25__14"	6300001	6400000	0.27056
"Ca_s25__14"	6400001	6500000	0.13024
"Ca_s25__14"	6500001	6600000	0.18988
"Ca_s25__14"	6600001	6700000	0.12606
"Ca_s25__14"	6700001	6800000	0.23758
"Ca_s25__14"	6800001	6900000	0.27221
"Ca_s25__14"	6900001	7000000	0.30882
"Ca_s25__14"	7000001	7100000	0.22357
"Ca_s25__14"	7100001	7200000	0.32237
"Ca_s25__14"	7200001	7300000	0.32311
"Ca_s25__14"	7300001	7400000	0.23801
"Ca_s25__14"	7400001	7500000	0.31622
"Ca_s25__14"	7500001	7600000	0.20967
"Ca_s25__14"	7600001	7700000	0.17605
"Ca_s25__14"	7700001	7800000	0.12815
"Ca_s25__14"	7800001	7900000	0.13381
"Ca_s25__14"	7900001	8000000	0.05865
"Ca_s25__14"	8000001	8100000	0.10298
"Ca_s25__14"	8100001	8200000	0.08378
"Ca_s25__14"	8200001	8300000	0.03417
"Ca_s25__14"	8300001	8400000	0.04393
"Ca_s25__14"	8400001	8500000	0.01812
"Ca_s25__14"	8500001	8600000	0.04838
"Ca_s25__14"	8600001	8700000	0.06459
"Ca_s25__14"	8700001	8800000	0.05149
"Ca_s25__14"	8800001	8900000	0.11087
"Ca_s25__14"	8900001	9000000	0.10312
"Ca_s25__14"	9000001	9100000	0.10216
"Ca_s25__14"	9100001	9200000	0.10613
"Ca_s25__14"	9200001	9300000	0.11289
"Ca_s25__14"	9300001	9400000	0.07499
"Ca_s25__14"	9400001	9500000	0.12477
"Ca_s25__14"	9500001	9600000	0.1243
"Ca_s25__14"	9600001	9700000	0.09789
"Ca_s25__14"	9700001	9800000	0.09111
"Ca_s25__14"	9800001	9900000	0.0877
"Ca_s25__14"	9900001	10000000	0.13078
"Ca_s25__14"	10000001	10100000	0.0548
"Ca_s25__14"	10100001	10200000	0.05545
"Ca_s25__14"	10200001	10300000	0.0725
"Ca_s25__14"	10300001	10400000	0.04852
"Ca_s25__14"	10400001	10500000	0.06382
"Ca_s25__14"	10500001	10600000	0.24341
"Ca_s25__14"	10600001	10700000	0.12759
"Ca_s25__14"	10700001	10800000	0.11375
"Ca_s25__14"	10800001	10900000	0.13912
"Ca_s25__14"	10900001	11000000	0.14162
"Ca_s25__14"	11000001	11100000	0.14626
"Ca_s25__14"	11100001	11200000	0.12654
"Ca_s25__14"	11200001	11300000	0.11511
"Ca_s25__14"	11300001	11400000	0.18697
"Ca_s25__14"	11400001	11500000	0.24626
"Ca_s25__14"	11500001	11600000	0.09525
"Ca_s25__14"	11600001	11700000	0.0828
"Ca_s25__14"	11700001	11800000	0.12443
"Ca_s25__14"	11800001	11900000	0.21238
"Ca_s25__14"	11900001	12000000	0.41747
"Ca_s25__14"	12000001	12100000	0.28436
"Ca_s25__14"	12100001	12200000	0.31044
"Ca_s25__14"	12200001	12300000	0.35907
"Ca_s25__14"	12300001	12400000	0.30457
"Ca_s25__14"	12400001	12500000	0.23073
"Ca_s25__14"	12500001	12600000	0.169
"Ca_s25__14"	12600001	12700000	0.14079
"Ca_s25__14"	12700001	12800000	0.08025
"Ca_s25__14"	12800001	12900000	0.10124
"Ca_s25__14"	12900001	13000000	0.07535
"Ca_s25__14"	13000001	13100000	0.07671
"Ca_s25__14"	13100001	13200000	0.10104
"Ca_s25__14"	13200001	13300000	0.12382
"Ca_s25__14"	13300001	13400000	0.10433
"Ca_s25__14"	13400001	13500000	0.10014
"Ca_s25__14"	13500001	13600000	0.1012
"Ca_s25__14"	13600001	13700000	0.08656
"Ca_s25__14"	13700001	13800000	0.0566
"Ca_s25__14"	13800001	13900000	0.06435
"Ca_s25__14"	13900001	14000000	0.11904
"Ca_s25__14"	14000001	14100000	0.04483
"Ca_s25__14"	14100001	14200000	0.09464
"Ca_s25__14"	14200001	14300000	0.08245
"Ca_s25__14"	14300001	14400000	0.06514
"Ca_s25__14"	14400001	14500000	0.09495
"Ca_s25__14"	14500001	14600000	0.07261
"Ca_s25__14"	14600001	14700000	0.09585
"Ca_s25__14"	14700001	14800000	0.22114
"Ca_s25__14"	14800001	14900000	0.25127
"Ca_s25__14"	14900001	15000000	0.29095
"Ca_s25__14"	15000001	15100000	0.29485
"Ca_s25__14"	15100001	15200000	0.32453
"Ca_s25__14"	15200001	15300000	0.29043
"Ca_s25__14"	15300001	15400000	0.12034
"Ca_s25__14"	15400001	15500000	0.1867
"Ca_s25__14"	15500001	15600000	0.17074
"Ca_s25__14"	15600001	15700000	0.15715
"Ca_s25__14"	15700001	15800000	0.18962
"Ca_s25__14"	15800001	15900000	0.20219
"Ca_s25__14"	15900001	16000000	0.16312
"Ca_s25__14"	16000001	16100000	0.17232
"Ca_s25__14"	16100001	16200000	0.12114
"Ca_s25__14"	16200001	16300000	0.17314
"Ca_s25__14"	16300001	16400000	0.2129
"Ca_s25__14"	16400001	16500000	0.09677
"Ca_s25__14"	16500001	16600000	0.14348
"Ca_s25__14"	16600001	16700000	0.17493
"Ca_s25__14"	16700001	16800000	0.1241
"Ca_s25__14"	16800001	16900000	0.19463
"Ca_s25__14"	16900001	17000000	0.19975
"Ca_s25__14"	17000001	17100000	0.19162
"Ca_s25__14"	17100001	17200000	0.06733
"Ca_s25__14"	17200001	17300000	0.17227
"Ca_s25__14"	17300001	17400000	0.14076
"Ca_s25__14"	17400001	17500000	0.13687
"Ca_s25__14"	17500001	17600000	0.2275
"Ca_s25__14"	17600001	17700000	0.26738
"Ca_s25__14"	17700001	17800000	0.34467
"Ca_s25__14"	17800001	17900000	0.25236
"Ca_s25__14"	17900001	18000000	0.22713
"Ca_s25__14"	18000001	18100000	0.34199
"Ca_s25__14"	18100001	18200000	0.17938
"Ca_s25__14"	18200001	18300000	0.33639
"Ca_s25__14"	18300001	18400000	0.30319
"Ca_s25__14"	18400001	18500000	0.39818
"Ca_s25__14"	18500001	18600000	0.41593
"Ca_s25__14"	18600001	18700000	0.47578
"Ca_s25__14"	18700001	18800000	0.37113
"Ca_s25__14"	18800001	18900000	0.32529
"Ca_s25__14"	18900001	19000000	0.44362
"Ca_s25__14"	19000001	19100000	0.35841
"Ca_s25__14"	19100001	19200000	0.37478
"Ca_s25__14"	19200001	19300000	0.40195
"Ca_s25__14"	19300001	19400000	0.39801
"Ca_s25__14"	19400001	19500000	0.42747
"Ca_s25__14"	19500001	19600000	0.37868
"Ca_s25__14"	19600001	19700000	0.30465
"Ca_s25__14"	19700001	19800000	0.21102
"Ca_s25__14"	19800001	19900000	0.28515
"Ca_s25__14"	19900001	20000000	0.25567
"Ca_s25__14"	20000001	20100000	0.15715
"Ca_s25__14"	20100001	20200000	0.17021
"Ca_s25__14"	20200001	20300000	0.19884
"Ca_s25__14"	20300001	20400000	0.19207
"Ca_s25__14"	20400001	20500000	0.22631
"Ca_s25__14"	20500001	20600000	0.22745
"Ca_s25__14"	20600001	20700000	0.09462
"Ca_s23__18"	1	100000	0.38795
"Ca_s23__18"	100001	200000	0.75698
"Ca_s23__18"	200001	300000	0.17138
"Ca_s23__18"	300001	400000	0.13192
"Ca_s23__18"	400001	500000	0.23908
"Ca_s23__18"	500001	600000	0.29034
"Ca_s23__18"	600001	700000	0.27372
"Ca_s23__18"	700001	800000	0.19137
"Ca_s23__18"	800001	900000	0.09688
"Ca_s23__18"	900001	1000000	0.11749
"Ca_s23__18"	1000001	1100000	0.11325
