"Scaffold"	"Start"	"End"	"Prop_CDS"
"Ca_s12__8"	16200001	16300000	0
"Ca_s12__8"	16300001	16400000	0
"Ca_s12__8"	16400001	16500000	0.00057
"Ca_s12__8"	16500001	16600000	0.00735
"Ca_s12__8"	16600001	16700000	0
"Ca_s12__8"	16700001	16800000	0
"Ca_s12__8"	16800001	16900000	0.01576
"Ca_s12__8"	16900001	17000000	0.03748
"Ca_s12__8"	17000001	17100000	0.00543
"Ca_s12__8"	17100001	17200000	0.01403
"Ca_s12__8"	17200001	17300000	0.00252
"Ca_s12__8"	17300001	17400000	0.01313
"Ca_s12__8"	17400001	17500000	0.00969
"Ca_s12__8"	17500001	17600000	0.0448
"Ca_s12__8"	17600001	17700000	0.05727
"Ca_s12__8"	17700001	17800000	0.07255
"Ca_s12__8"	17800001	17900000	0
"Ca_s12__8"	17900001	18000000	0.00607
"Ca_s12__8"	18000001	18100000	0.00314
"Ca_s12__8"	18100001	18200000	0.01116
"Ca_s12__8"	18200001	18300000	0.01706
"Ca_s12__8"	18300001	18400000	0.00604
"Ca_s12__8"	18400001	18500000	0.0461
"Ca_s12__8"	18500001	18600000	0.05579
"Ca_s12__8"	18600001	18700000	0.00456
"Ca_s12__8"	18700001	18800000	0.03838
"Ca_s12__8"	18800001	18900000	0.03708
"Ca_s12__8"	18900001	19000000	0
"Ca_s12__8"	19000001	19100000	0
"Ca_s12__8"	19100001	19200000	0
"Ca_s12__8"	19200001	19300000	0
"Ca_s12__8"	19300001	19400000	0
"Ca_s12__8"	19400001	19500000	0
"Ca_s12__8"	19500001	19600000	0
"Ca_s12__8"	19600001	19700000	0
"Ca_s12__8"	19700001	19800000	0
"Ca_s12__8"	19800001	19900000	0
"Ca_s12__8"	19900001	20000000	0
"Ca_s12__8"	20000001	20100000	0.0413
"Ca_s12__8"	20100001	20200000	0
"Ca_s12__8"	20200001	20300000	0
"Ca_s12__8"	20300001	20400000	0
"Ca_s12__8"	20400001	20500000	0
"Ca_s12__8"	20500001	20600000	0
"Ca_s12__8"	20600001	20700000	0
"Ca_s12__8"	20700001	20800000	0.02962
"Ca_s12__8"	20800001	20900000	0.00881
"Ca_s12__8"	20900001	21000000	0.05421
"Ca_s12__8"	21000001	21100000	0.11352
"Ca_s12__8"	21100001	21200000	0.05752
"Ca_s12__8"	21200001	21300000	0.05941
"Ca_s12__8"	21300001	21400000	0.01905
"Ca_s12__8"	21400001	21500000	0.01323
"Ca_s12__8"	21500001	21600000	0.01319
"Ca_s12__8"	21600001	21700000	0.01406
"Ca_s12__8"	21700001	21800000	0.01018
"Ca_s12__8"	21800001	21900000	0.00537
"Ca_s12__8"	21900001	22000000	0
"Ca_s12__8"	22000001	22100000	0
"Ca_s12__8"	22100001	22200000	0
"Ca_s12__8"	22200001	22300000	0
"Ca_s12__8"	22300001	22400000	0
"Ca_s12__8"	22400001	22500000	0.04228
"Ca_s12__8"	22500001	22600000	0.0405
"Ca_s12__8"	22600001	22700000	0.01514
"Ca_s12__8"	22700001	22800000	0
"Ca_s12__8"	22800001	22900000	0
"Ca_s12__8"	22900001	23000000	0.00928
"Ca_s12__8"	23000001	23100000	0.03474
"Ca_s12__8"	23100001	23200000	0.04174
"Ca_s12__8"	23200001	23300000	0.03682
"Ca_s12__8"	23300001	23400000	0.00321
"Ca_s12__8"	23400001	23500000	0.08661
"Ca_s12__8"	23500001	23600000	0.04547
"Ca_s12__8"	23600001	23700000	0.04121
"Ca_s12__8"	23700001	23800000	0.07601
"Ca_s12__8"	23800001	23900000	0.04418
"Ca_s12__8"	23900001	24000000	0.03521
"Ca_s12__8"	24000001	24100000	0.00975
"Ca_s12__8"	24100001	24200000	0.01779
"Ca_s12__8"	24200001	24300000	0.02369
"Ca_s12__8"	24300001	24400000	0
"Ca_s12__8"	24400001	24500000	0.01886
"Ca_s12__8"	24500001	24600000	0.0066
"Ca_s12__8"	24600001	24700000	0.00466
"Ca_s12__8"	24700001	24800000	0.02732
"Ca_s12__8"	24800001	24900000	0.02164
"Ca_s12__8"	24900001	25000000	0.02749
"Ca_s12__8"	25000001	25100000	0.02508
"Ca_s12__8"	25100001	25200000	0.01033
"Ca_s12__8"	25200001	25300000	0.01373
"Ca_s12__8"	25300001	25400000	0
"Ca_s12__8"	25400001	25500000	0.00764
"Ca_s12__8"	25500001	25600000	0
"Ca_s12__8"	25600001	25700000	0
"Ca_s12__8"	25700001	25800000	0
"Ca_s12__8"	25800001	25900000	0
"Ca_s12__8"	25900001	26000000	0
"Ca_s12__8"	26000001	26100000	0
"Ca_s12__8"	26100001	26200000	0.01292
"Ca_s12__8"	26200001	26300000	0
"Ca_s12__8"	26300001	26400000	0
"Ca_s12__8"	26400001	26500000	0
"Ca_s12__8"	26500001	26600000	0
"Ca_s12__8"	26600001	26700000	0
"Ca_s12__8"	26700001	26800000	0.03675
"Ca_s12__8"	26800001	26900000	0
"Ca_s12__8"	26900001	27000000	0
"Ca_s12__8"	27000001	27100000	0
"Ca_s12__8"	27100001	27200000	0
"Ca_s12__8"	27200001	27300000	0
"Ca_s12__8"	27300001	27400000	0
"Ca_s12__8"	27400001	27500000	0
"Ca_s12__8"	27500001	27600000	0
"Ca_s12__8"	27600001	27700000	0.01141
"Ca_s12__8"	27700001	27800000	0.05655
"Ca_s12__8"	27800001	27900000	0.02863
"Ca_s12__8"	27900001	28000000	0.02695
"Ca_s12__8"	28000001	28100000	0.03917
"Ca_s12__8"	28100001	28200000	0.0118
"Ca_s12__8"	28200001	28300000	0
"Ca_s12__8"	28300001	28400000	0
"Ca_s12__8"	28400001	28500000	0.00472
"Ca_s12__8"	28500001	28600000	0.04402
"Ca_s12__8"	28600001	28700000	0.01451
"Ca_s12__8"	28700001	28800000	0.02733
"Ca_s12__8"	28800001	28900000	0.03451
"Ca_s12__8"	28900001	29000000	0.0156
"Ca_s12__8"	29000001	29100000	0.00253
"Ca_s12__8"	29100001	29200000	0.00274
"Ca_s12__8"	29200001	29300000	0.00604
"Ca_s12__8"	29300001	29400000	0.00107
"Ca_s12__8"	29400001	29500000	0.00546
"Ca_s12__8"	29500001	29600000	0.00122
"Ca_s12__8"	29600001	29700000	0.00099
"Ca_s12__8"	29700001	29800000	0.00257
"Ca_s12__8"	29800001	29900000	0.00291
"Ca_s12__8"	29900001	30000000	0.01603
"Ca_s12__8"	30000001	30100000	0.00412
"Ca_s12__8"	30100001	30200000	0.00629
"Ca_s12__8"	30200001	30300000	0
"Ca_s12__8"	30300001	30400000	0
"Ca_s12__8"	30400001	30500000	0
"Ca_s12__8"	30500001	30600000	0
"Ca_s12__8"	30600001	30700000	0.02748
"Ca_s12__8"	30700001	30800000	0.01037
"Ca_s12__8"	30800001	30900000	0.017
"Ca_s12__8"	30900001	31000000	0.08879
"Ca_s12__8"	31000001	31100000	0.13375
"Ca_s12__8"	31100001	31200000	0.01575
"Ca_s12__8"	31200001	31300000	0
"Ca_s12__8"	31300001	31400000	0.02043
"Ca_s12__8"	31400001	31500000	0.05216
"Ca_s12__8"	31500001	31600000	0.0367
"Ca_s12__8"	31600001	31700000	0.02067
"Ca_s12__8"	31700001	31800000	0
"Ca_s12__8"	31800001	31900000	0.00752
"Ca_s12__8"	31900001	32000000	0.03902
"Ca_s12__8"	32000001	32100000	0.0553
"Ca_s12__8"	32100001	32200000	0.04784
"Ca_s12__8"	32200001	32300000	0.06331
"Ca_s12__8"	32300001	32400000	0.06438
"Ca_s12__8"	32400001	32500000	0.03586
"Ca_s12__8"	32500001	32600000	0.00597
"Ca_s12__8"	32600001	32700000	0.01055
"Ca_s12__8"	32700001	32800000	0.0335
"Ca_s12__8"	32800001	32900000	0.05557
"Ca_s12__8"	32900001	33000000	0
"Ca_s12__8"	33000001	33100000	0
"Ca_s12__8"	33100001	33200000	0.02191
"Ca_s12__8"	33200001	33300000	0.03786
"Ca_s12__8"	33300001	33400000	0.02374
"Ca_s12__8"	33400001	33500000	0.02421
"Ca_s12__8"	33500001	33600000	0.00896
"Ca_s12__8"	33600001	33700000	0
"Ca_s12__8"	33700001	33800000	0.03258
"Ca_s12__8"	33800001	33900000	0.01986
"Ca_s12__8"	33900001	34000000	0.04051
"Ca_s12__8"	34000001	34100000	0.01747
"Ca_s12__8"	34100001	34200000	0.06384
"Ca_s12__8"	34200001	34300000	0.09898
"Ca_s12__8"	34300001	34400000	0.0284
"Ca_s12__8"	34400001	34500000	0.00107
"Ca_s12__8"	34500001	34600000	0.04821
"Ca_s12__8"	34600001	34700000	0.00938
"Ca_s12__8"	34700001	34800000	0.0424
"Ca_s12__8"	34800001	34900000	0.04947
"Ca_s12__8"	34900001	35000000	0.04412
"Ca_s12__8"	35000001	35100000	0.0394
"Ca_s12__8"	35100001	35200000	0.05096
"Ca_s12__8"	35200001	35300000	0.0455
"Ca_s12__8"	35300001	35400000	0
"Ca_s12__8"	35400001	35500000	0
"Ca_s12__8"	35500001	35600000	0
"Ca_s12__8"	35600001	35700000	0.02079
"Ca_s12__8"	35700001	35800000	0.03074
"Ca_s12__8"	35800001	35900000	0.05705
"Ca_s12__8"	35900001	36000000	0.00934
"Ca_s12__8"	36000001	36100000	0.0111
"Ca_s12__8"	36100001	36200000	0.09803
"Ca_s12__8"	36200001	36300000	0.12219
"Ca_s12__8"	36300001	36400000	0
"Ca_s12__8"	36400001	36500000	0
"Ca_s12__8"	36500001	36600000	0.00312
"Ca_s12__8"	36600001	36700000	0.01698
"Ca_s12__8"	36700001	36800000	0.06585
"Ca_s12__8"	36800001	36900000	0
"Ca_s12__8"	36900001	37000000	0
"Ca_s12__8"	37000001	37100000	0.08862
"Ca_s12__8"	37100001	37200000	0.02174
"Ca_s12__8"	37200001	37300000	0.00282
"Ca_s12__8"	37300001	37400000	0
"Ca_s12__8"	37400001	37500000	0
"Ca_s12__8"	37500001	37600000	0.02948
"Ca_s12__8"	37600001	37700000	0.08692
"Ca_s12__8"	37700001	37800000	0.03772
"Ca_s12__8"	37800001	37900000	0.0606
"Ca_s12__8"	37900001	38000000	0.05522
"Ca_s12__8"	38000001	38100000	0.01389
"Ca_s12__8"	38100001	38200000	0.06389
"Ca_s12__8"	38200001	38300000	0.01097
"Ca_s12__8"	38300001	38400000	0.01189
"Ca_s12__8"	38400001	38500000	0.05478
"Ca_s12__8"	38500001	38600000	0.03588
"Ca_s12__8"	38600001	38700000	0.0176
"Ca_s12__8"	38700001	38800000	0.07935
"Ca_s12__8"	38800001	38900000	0.01568
"Ca_s12__8"	38900001	39000000	0.0212
"Ca_s12__8"	39000001	39100000	0.00869
"Ca_s12__8"	39100001	39200000	0
"Ca_s12__8"	39200001	39300000	0.00764
"Ca_s12__8"	39300001	39400000	0.02285
"Ca_s12__8"	39400001	39500000	0.02382
"Ca_s12__8"	39500001	39600000	0
"Ca_s12__8"	39600001	39700000	0.00349
"Ca_s12__8"	39700001	39800000	0.07058
"Ca_s12__8"	39800001	39900000	0.0319
"Ca_s12__8"	39900001	40000000	0.01326
"Ca_s12__8"	40000001	40100000	0.05187
"Ca_s12__8"	40100001	40200000	0.04728
"Ca_s12__8"	40200001	40300000	0.01768
"Ca_s12__8"	40300001	40400000	0.04978
"Ca_s12__8"	40400001	40500000	0.05532
"Ca_s12__8"	40500001	40600000	0.03564
"Ca_s12__8"	40600001	40700000	0
"Ca_s12__8"	40700001	40800000	0
"Ca_s12__8"	40800001	40900000	0
"Ca_s12__8"	40900001	41000000	0.0127
"Ca_s12__8"	41000001	41100000	0.03394
"Ca_s12__8"	41100001	41200000	0.02498
"Ca_s12__8"	41200001	41300000	0.15552
"Ca_s12__8"	41300001	41400000	0.0428
"Ca_s12__8"	41400001	41500000	0.04912
"Ca_s12__8"	41500001	41600000	0.11151
"Ca_s12__8"	41600001	41700000	0.04198
"Ca_s12__8"	41700001	41800000	0.00408
"Ca_s12__8"	41800001	41900000	0.0591
"Ca_s12__8"	41900001	42000000	0.03358
"Ca_s12__8"	42000001	42100000	0.01868
"Ca_s12__8"	42100001	42200000	0.02572
"Ca_s12__8"	42200001	42300000	0.05748
"Ca_s16__9"	1	100000	0.01188
"Ca_s16__9"	100001	200000	0
"Ca_s16__9"	200001	300000	0.01332
"Ca_s16__9"	300001	400000	0
"Ca_s16__9"	400001	500000	0.07513
"Ca_s16__9"	500001	600000	0
"Ca_s16__9"	600001	700000	0
"Ca_s16__9"	700001	800000	0
"Ca_s16__9"	800001	900000	0
"Ca_s16__9"	900001	1000000	0
"Ca_s16__9"	1000001	1100000	0.05287
"Ca_s16__9"	1100001	1200000	0.00532
"Ca_s16__9"	1200001	1300000	0
"Ca_s16__9"	1300001	1400000	0.04845
"Ca_s16__9"	1400001	1500000	0.02182
"Ca_s16__9"	1500001	1600000	0
"Ca_s16__9"	1600001	1700000	0.01081
"Ca_s16__9"	1700001	1800000	0
"Ca_s16__9"	1800001	1900000	0
"Ca_s16__9"	1900001	2000000	0
"Ca_s16__9"	2000001	2100000	0
"Ca_s16__9"	2100001	2200000	0.03284
"Ca_s16__9"	2200001	2300000	0.03996
"Ca_s16__9"	2300001	2400000	0.03009
"Ca_s16__9"	2400001	2500000	0.01293
"Ca_s16__9"	2500001	2600000	0.03182
"Ca_s16__9"	2600001	2700000	0.06739
"Ca_s16__9"	2700001	2800000	0.01729
"Ca_s16__9"	2800001	2900000	0.01331
"Ca_s16__9"	2900001	3000000	0.02078
"Ca_s16__9"	3000001	3100000	0.19081
"Ca_s16__9"	3100001	3200000	0.11253
"Ca_s16__9"	3200001	3300000	0.05081
"Ca_s16__9"	3300001	3400000	0.07759
"Ca_s16__9"	3400001	3500000	0.04018
"Ca_s16__9"	3500001	3600000	0.15119
"Ca_s16__9"	3600001	3700000	0.01981
"Ca_s16__9"	3700001	3800000	0
"Ca_s16__9"	3800001	3900000	0.01639
"Ca_s16__9"	3900001	4000000	0.01201
"Ca_s16__9"	4000001	4100000	0.0286
"Ca_s16__9"	4100001	4200000	0.03326
"Ca_s16__9"	4200001	4300000	0.03521
"Ca_s16__9"	4300001	4400000	0.03722
"Ca_s16__9"	4400001	4500000	0.09647
"Ca_s16__9"	4500001	4600000	0.085
"Ca_s16__9"	4600001	4700000	0.04144
"Ca_s16__9"	4700001	4800000	0.02232
"Ca_s16__9"	4800001	4900000	0
"Ca_s16__9"	4900001	5000000	0
"Ca_s16__9"	5000001	5100000	0
"Ca_s16__9"	5100001	5200000	0
"Ca_s16__9"	5200001	5300000	0
"Ca_s16__9"	5300001	5400000	0.00447
"Ca_s16__9"	5400001	5500000	0
"Ca_s16__9"	5500001	5600000	0.00315
"Ca_s16__9"	5600001	5700000	0.03208
"Ca_s16__9"	5700001	5800000	0
"Ca_s16__9"	5800001	5900000	0.02268
"Ca_s16__9"	5900001	6000000	0.02845
"Ca_s16__9"	6000001	6100000	0.01651
"Ca_s16__9"	6100001	6200000	0.03274
"Ca_s16__9"	6200001	6300000	0.05561
"Ca_s16__9"	6300001	6400000	0.04092
"Ca_s16__9"	6400001	6500000	0.09473
"Ca_s16__9"	6500001	6600000	0.0792
"Ca_s16__9"	6600001	6700000	0.07651
"Ca_s16__9"	6700001	6800000	0.05232
"Ca_s16__9"	6800001	6900000	0.03093
"Ca_s16__9"	6900001	7000000	0.05078
"Ca_s16__9"	7000001	7100000	0.07486
"Ca_s16__9"	7100001	7200000	0
"Ca_s16__9"	7200001	7300000	0.00445
"Ca_s16__9"	7300001	7400000	0.01326
"Ca_s16__9"	7400001	7500000	0.02782
"Ca_s16__9"	7500001	7600000	0.10295
"Ca_s16__9"	7600001	7700000	0.04362
"Ca_s16__9"	7700001	7800000	0.02925
"Ca_s16__9"	7800001	7900000	0.05445
"Ca_s16__9"	7900001	8000000	0.03433
"Ca_s16__9"	8000001	8100000	0.04296
"Ca_s16__9"	8100001	8200000	0
"Ca_s16__9"	8200001	8300000	0.01734
"Ca_s16__9"	8300001	8400000	0.00638
"Ca_s16__9"	8400001	8500000	0
"Ca_s16__9"	8500001	8600000	0
"Ca_s16__9"	8600001	8700000	0
"Ca_s16__9"	8700001	8800000	0
"Ca_s16__9"	8800001	8900000	0
"Ca_s16__9"	8900001	9000000	0
"Ca_s16__9"	9000001	9100000	0
"Ca_s16__9"	9100001	9200000	0
"Ca_s16__9"	9200001	9300000	0.00788
"Ca_s16__9"	9300001	9400000	0.08287
"Ca_s16__9"	9400001	9500000	0.0371
"Ca_s16__9"	9500001	9600000	0.14223
"Ca_s16__9"	9600001	9700000	0.08457
"Ca_s16__9"	9700001	9800000	0.10308
"Ca_s16__9"	9800001	9900000	0.05785
"Ca_s16__9"	9900001	10000000	0.04375
"Ca_s16__9"	10000001	10100000	0.06065
"Ca_s16__9"	10100001	10200000	0.05284
"Ca_s16__9"	10200001	10300000	0.00492
"Ca_s16__9"	10300001	10400000	0.03726
"Ca_s16__9"	10400001	10500000	0.04721
"Ca_s16__9"	10500001	10600000	0.04068
"Ca_s16__9"	10600001	10700000	0.03308
"Ca_s16__9"	10700001	10800000	0.05497
"Ca_s16__9"	10800001	10900000	0.03095
"Ca_s16__9"	10900001	11000000	0
"Ca_s16__9"	11000001	11100000	0.00104
"Ca_s16__9"	11100001	11200000	0.00812
"Ca_s16__9"	11200001	11300000	0.00803
"Ca_s16__9"	11300001	11400000	0.00883
"Ca_s16__9"	11400001	11500000	0.01152
"Ca_s16__9"	11500001	11600000	0.00643
"Ca_s16__9"	11600001	11700000	0.00734
"Ca_s16__9"	11700001	11800000	0.02615
"Ca_s16__9"	11800001	11900000	0.02131
"Ca_s16__9"	11900001	12000000	0.01687
"Ca_s16__9"	12000001	12100000	0.04869
"Ca_s16__9"	12100001	12200000	0.01047
"Ca_s16__9"	12200001	12300000	0.02509
"Ca_s16__9"	12300001	12400000	0.00916
"Ca_s16__9"	12400001	12500000	0.02547
"Ca_s16__9"	12500001	12600000	0.02147
"Ca_s16__9"	12600001	12700000	0
"Ca_s16__9"	12700001	12800000	0
"Ca_s16__9"	12800001	12900000	0
"Ca_s16__9"	12900001	13000000	0
"Ca_s16__9"	13000001	13100000	0.02436
"Ca_s16__9"	13100001	13200000	0.0019
"Ca_s16__9"	13200001	13300000	0
"Ca_s16__9"	13300001	13400000	0
"Ca_s16__9"	13400001	13500000	0
"Ca_s16__9"	13500001	13600000	0.00734
"Ca_s16__9"	13600001	13700000	0.01348
"Ca_s16__9"	13700001	13800000	0
"Ca_s16__9"	13800001	13900000	0
"Ca_s16__9"	13900001	14000000	0
"Ca_s16__9"	14000001	14100000	0
"Ca_s16__9"	14100001	14200000	0
"Ca_s16__9"	14200001	14300000	0
"Ca_s16__9"	14300001	14400000	0
"Ca_s16__9"	14400001	14500000	0
"Ca_s16__9"	14500001	14600000	0.01689
"Ca_s16__9"	14600001	14700000	0.00864
"Ca_s16__9"	14700001	14800000	0
"Ca_s16__9"	14800001	14900000	0.00428
"Ca_s16__9"	14900001	15000000	0
"Ca_s16__9"	15000001	15100000	0.03138
"Ca_s16__9"	15100001	15200000	0.02648
"Ca_s16__9"	15200001	15300000	0
"Ca_s16__9"	15300001	15400000	0.01399
"Ca_s16__9"	15400001	15500000	0.01149
"Ca_s16__9"	15500001	15600000	0.03397
"Ca_s16__9"	15600001	15700000	0.07062
"Ca_s16__9"	15700001	15800000	0.02078
"Ca_s16__9"	15800001	15900000	0
"Ca_s16__9"	15900001	16000000	0
"Ca_s16__9"	16000001	16100000	0
"Ca_s16__9"	16100001	16200000	0
"Ca_s16__9"	16200001	16300000	0
"Ca_s16__9"	16300001	16400000	0
"Ca_s16__9"	16400001	16500000	0.06852
"Ca_s16__9"	16500001	16600000	0.056
"Ca_s16__9"	16600001	16700000	0.04934
"Ca_s16__9"	16700001	16800000	0.01715
"Ca_s16__9"	16800001	16900000	0.02592
"Ca_s16__9"	16900001	17000000	0
"Ca_s16__9"	17000001	17100000	0.01157
"Ca_s16__9"	17100001	17200000	0
"Ca_s16__9"	17200001	17300000	0
"Ca_s16__9"	17300001	17400000	0
"Ca_s16__9"	17400001	17500000	0
"Ca_s16__9"	17500001	17600000	0
"Ca_s16__9"	17600001	17700000	0.00987
"Ca_s16__9"	17700001	17800000	0.02583
"Ca_s16__9"	17800001	17900000	0
"Ca_s16__9"	17900001	18000000	0
"Ca_s16__9"	18000001	18100000	0
"Ca_s16__9"	18100001	18200000	0.02578
"Ca_s16__9"	18200001	18300000	0
"Ca_s16__9"	18300001	18400000	0
"Ca_s16__9"	18400001	18500000	0
"Ca_s16__9"	18500001	18600000	0
"Ca_s16__9"	18600001	18700000	0.01058
"Ca_s16__9"	18700001	18800000	0.04271
"Ca_s16__9"	18800001	18900000	0.01807
"Ca_s16__9"	18900001	19000000	0
"Ca_s16__9"	19000001	19100000	0.03464
"Ca_s16__9"	19100001	19200000	0.02238
"Ca_s16__9"	19200001	19300000	0.01813
"Ca_s16__9"	19300001	19400000	0.09138
"Ca_s16__9"	19400001	19500000	0.00781
"Ca_s16__9"	19500001	19600000	0
"Ca_s16__9"	19600001	19700000	0.03733
"Ca_s16__9"	19700001	19800000	0.06147
"Ca_s16__9"	19800001	19900000	0.12064
"Ca_s16__9"	19900001	20000000	0
"Ca_s16__9"	20000001	20100000	0
"Ca_s16__9"	20100001	20200000	0
"Ca_s16__9"	20200001	20300000	0
"Ca_s16__9"	20300001	20400000	0
"Ca_s16__9"	20400001	20500000	0
"Ca_s16__9"	20500001	20600000	0
"Ca_s16__9"	20600001	20700000	0.01199
"Ca_s16__9"	20700001	20800000	0.03488
"Ca_s16__9"	20800001	20900000	0.04035
"Ca_s16__9"	20900001	21000000	0
"Ca_s16__9"	21000001	21100000	0.01676
"Ca_s16__9"	21100001	21200000	0
"Ca_s16__9"	21200001	21300000	0.01545
"Ca_s16__9"	21300001	21400000	0.01486
"Ca_s16__9"	21400001	21500000	0.04264
"Ca_s16__9"	21500001	21600000	0.00584
"Ca_s16__9"	21600001	21700000	0.01376
"Ca_s16__9"	21700001	21800000	0.09374
"Ca_s16__9"	21800001	21900000	0.09291
"Ca_s16__9"	21900001	22000000	0
"Ca_s16__9"	22000001	22100000	0
"Ca_s16__9"	22100001	22200000	0
"Ca_s16__9"	22200001	22300000	0
"Ca_s16__9"	22300001	22400000	0
"Ca_s16__9"	22400001	22500000	0
"Ca_s16__9"	22500001	22600000	0
"Ca_s16__9"	22600001	22700000	0
"Ca_s16__9"	22700001	22800000	0
"Ca_s16__9"	22800001	22900000	0
"Ca_s16__9"	22900001	23000000	0
"Ca_s16__9"	23000001	23100000	0.02307
"Ca_s16__9"	23100001	23200000	0.03169
"Ca_s16__9"	23200001	23300000	0
"Ca_s16__9"	23300001	23400000	0
"Ca_s16__9"	23400001	23500000	0
"Ca_s16__9"	23500001	23600000	0
"Ca_s16__9"	23600001	23700000	0
"Ca_s16__9"	23700001	23800000	0
"Ca_s16__9"	23800001	23900000	0.01172
"Ca_s16__9"	23900001	24000000	0.07513
"Ca_s16__9"	24000001	24100000	0.00862
"Ca_s16__9"	24100001	24200000	0
"Ca_s16__9"	24200001	24300000	0
"Ca_s16__9"	24300001	24400000	0
"Ca_s16__9"	24400001	24500000	0
"Ca_s16__9"	24500001	24600000	0
"Ca_s16__9"	24600001	24700000	0.01417
"Ca_s16__9"	24700001	24800000	0
"Ca_s16__9"	24800001	24900000	0
"Ca_s16__9"	24900001	25000000	0
"Ca_s16__9"	25000001	25100000	0
"Ca_s16__9"	25100001	25200000	0
"Ca_s16__9"	25200001	25300000	0
"Ca_s16__9"	25300001	25400000	0
"Ca_s16__9"	25400001	25500000	0
"Ca_s16__9"	25500001	25600000	0
"Ca_s16__9"	25600001	25700000	0
"Ca_s16__9"	25700001	25800000	0.01532
"Ca_s16__9"	25800001	25900000	0
"Ca_s16__9"	25900001	26000000	0
"Ca_s16__9"	26000001	26100000	0
"Ca_s16__9"	26100001	26200000	0
"Ca_s16__9"	26200001	26300000	0
"Ca_s16__9"	26300001	26400000	0
"Ca_s16__9"	26400001	26500000	0.04184
"Ca_s16__9"	26500001	26600000	0.02974
"Ca_s16__9"	26600001	26700000	0.00563
"Ca_s16__9"	26700001	26800000	0
"Ca_s16__9"	26800001	26900000	0.0013
"Ca_s16__9"	26900001	27000000	0.0316
"Ca_s16__9"	27000001	27100000	0.00208
"Ca_s16__9"	27100001	27200000	0.04943
"Ca_s16__9"	27200001	27300000	0.01307
"Ca_s16__9"	27300001	27400000	0.06107
"Ca_s16__9"	27400001	27500000	0.05699
"Ca_s16__9"	27500001	27600000	0.05263
"Ca_s16__9"	27600001	27700000	0
"Ca_s16__9"	27700001	27800000	0
"Ca_s16__9"	27800001	27900000	0
"Ca_s16__9"	27900001	28000000	0.03637
"Ca_s16__9"	28000001	28100000	0.03067
"Ca_s16__9"	28100001	28200000	0
"Ca_s16__9"	28200001	28300000	0.00763
"Ca_s16__9"	28300001	28400000	0.03179
"Ca_s16__9"	28400001	28500000	0.00646
"Ca_s16__9"	28500001	28600000	0.05815
"Ca_s16__9"	28600001	28700000	0.08135
"Ca_s16__9"	28700001	28800000	0.01699
"Ca_s16__9"	28800001	28900000	0.01986
"Ca_s16__9"	28900001	29000000	0.06758
"Ca_s16__9"	29000001	29100000	0.00697
"Ca_s16__9"	29100001	29200000	0.1169
"Ca_s16__9"	29200001	29300000	0.03593
"Ca_s16__9"	29300001	29400000	0.0109
"Ca_s16__9"	29400001	29500000	0.00488
"Ca_s16__9"	29500001	29600000	0
"Ca_s16__9"	29600001	29700000	0.03711
"Ca_s16__9"	29700001	29800000	0.04433
"Ca_s16__9"	29800001	29900000	0.01712
"Ca_s16__9"	29900001	30000000	0.04927
"Ca_s16__9"	30000001	30100000	0.0383
"Ca_s16__9"	30100001	30200000	0
"Ca_s16__9"	30200001	30300000	0.04899
"Ca_s16__9"	30300001	30400000	0.04447
"Ca_s16__9"	30400001	30500000	0.00243
"Ca_s16__9"	30500001	30600000	0.01295
"Ca_s16__9"	30600001	30700000	0.01528
"Ca_s16__9"	30700001	30800000	0.01369
"Ca_s16__9"	30800001	30900000	0.03697
"Ca_s16__9"	30900001	31000000	0.11823
"Ca_s16__9"	31000001	31100000	0.05744
"Ca_s16__9"	31100001	31200000	0.0669
"Ca_s16__9"	31200001	31300000	0.01227
"Ca_s16__9"	31300001	31400000	0.00598
"Ca_s16__9"	31400001	31500000	0.02933
"Ca_s16__9"	31500001	31600000	0
"Ca_s16__9"	31600001	31700000	0
"Ca_s16__9"	31700001	31800000	0
"Ca_s16__9"	31800001	31900000	0
"Ca_s16__9"	31900001	32000000	0
"Ca_s16__9"	32000001	32100000	0.019
"Ca_s16__9"	32100001	32200000	0.10344
"Ca_s16__9"	32200001	32300000	0.06463
"Ca_s16__9"	32300001	32400000	0.06481
"Ca_s16__9"	32400001	32500000	0.02763
"Ca_s16__9"	32500001	32600000	0
"Ca_s16__9"	32600001	32700000	0.01196
"Ca_s16__9"	32700001	32800000	0.01874
"Ca_s16__9"	32800001	32900000	0.01246
"Ca_s16__9"	32900001	33000000	0.12879
"Ca_s16__9"	33000001	33100000	0.01263
"Ca_s16__9"	33100001	33200000	0.03723
"Ca_s16__9"	33200001	33300000	0
"Ca_s16__9"	33300001	33400000	0
"Ca_s16__9"	33400001	33500000	0
"Ca_s16__9"	33500001	33600000	0
"Ca_s19__10"	1	100000	0.03594
"Ca_s19__10"	100001	200000	0.01492
"Ca_s19__10"	200001	300000	0.04911
"Ca_s19__10"	300001	400000	0.07996
"Ca_s19__10"	400001	500000	0.01695
"Ca_s19__10"	500001	600000	0.02149
"Ca_s19__10"	600001	700000	0.01295
"Ca_s19__10"	700001	800000	0.01122
"Ca_s19__10"	800001	900000	0.01129
"Ca_s19__10"	900001	1000000	0.00239
"Ca_s19__10"	1000001	1100000	0.0582
"Ca_s19__10"	1100001	1200000	0.00596
"Ca_s19__10"	1200001	1300000	0.02934
